"","d.alb.jan","d.alb.feb","d.alb.mar","d.alb.apr","d.alb.may","d.alb.jun","d.alb.jul","d.alb.aug","d.alb.sep","d.alb.oct","d.alb.nov","d.alb.dec","convert.code","Lat","Lon"
"6155",0.028415,0.016795,0.0371725,0.02083,0.0296485,0.0215675,0.01989,0.0197,0.0218475,0.0258533333333333,0.008995,0.0131066666666667,-1,46.79387808,-87.75080679
"6156",0.02401,0.017765,0.025875,0.02146,0.02979425,0.02168,0.0200275,0.0199075,0.021885,0.0259266666666667,0.0086975,0.0145775,-1,46.79785353,-87.64601157
"6251",0.0330875,0.00744,0.031425,0.0166966666666667,0.02803425,0.0247075,0.01863,0.022795,0.023315,0.0224233333333333,0.0090625,0.015365,-1,46.44721147,-92.43353744
"6253",0.029345,0.00799250000000001,0.03257,0.0167933333333333,0.02817825,0.02474,0.018855,0.02274,0.02334,0.02254,0.0088875,0.0179475,-1,46.46341105,-92.22624664
"6254",0.049495,0.0415025,0.05281,0.0289346666666667,0.05113825,0.06592625,0.05994,0.0569465,0.05188825,0.0414426666666667,0.0087885,0.0256075,3,46.47137273,-92.12255608
"6255",0.0303825,0.00916499999999999,0.0293375,0.0171533333333333,0.0283005,0.0247325,0.0190675,0.022675,0.0233625,0.0226733333333333,0.01085,0.0161,-1,46.47924228,-92.01883585
"6256",0.0287775,0.009505,0.025525,0.0172433333333333,0.02835325,0.0247275,0.01919,0.0226325,0.0233675,0.0227333333333333,0.008135,0.0116125,-1,46.48701967,-91.9150863
"6258",0.0391325,0.0387725,0.04799,0.028818,0.05123075,0.06590125,0.0599125,0.057109,0.05226575,0.0415853333333333,0.0071305,0.0075175,3,46.5022978,-91.70750053
"6259",0.04652,0.0352375,0.0470625,0.028798,0.05125325,0.06589625,0.059905,0.057149,0.05236575,0.0416133333333333,0.00823275,0.00965000000000001,3,46.50979847,-91.60366498
"6260",0.0438425,0.0346375,0.053105,0.028768,0.05127825,0.06588875,0.0599,0.0571915,0.05247575,0.0416826666666667,0.007431,0.0100575,3,46.51720681,-91.49980144
"6261",0.0293825,0.013065,0.0316225,0.01792,0.02846575,0.0246275,0.01982,0.0223925,0.0233525,0.0230633333333333,0.00772,0.016655,-1,46.5245228,-91.39591024
"6262",0.035055,0.01267,0.032835,0.0183033333333333,0.02846,0.024545,0.01986,0.0222575,0.023305,0.0231233333333333,0.00844,0.0100775,-1,46.5317464,-91.29199172
"6266",0.0304675,0.0131675,0.0297025,0.0182633333333333,0.0283625,0.0240275,0.019995,0.021745,0.02317,0.02339,0.0087775,0.0185875,-1,46.55971616,-90.87605117
"6267",0.0257533333333333,0.013385,0.0264175,0.0182866666666667,0.02831,0.02378,0.019925,0.02153,0.0231175,0.0234533333333333,0.007985,0.016375,-1,46.56647727,-90.7720011
"6268",0.0335566666666667,0.01381,0.02718,0.0182966666666667,0.0282475,0.0235325,0.0198225,0.0212725,0.0230225,0.02351,0.0080725,0.0120975,-1,46.57314577,-90.66792574
"6269",0.0376,0.013545,0.0302725,0.0181766666666667,0.02823875,0.023215,0.01969,0.02102,0.02296,0.0235633333333333,0.0084575,0.01802,-1,46.57972164,-90.56382542
"6270",0.0267575,0.0133825,0.025155,0.01783,0.02824925,0.0230075,0.01959,0.0207675,0.022895,0.02362,0.0090775,0.019875,-1,46.58620483,-90.4597005
"6271",0.0337275,0.0219925,0.0250925,0.0183566666666667,0.0280935,0.022775,0.0195025,0.02055,0.0228225,0.02371,0.008955,0.0192275,-1,46.59259533,-90.35555129
"6273",0.02874,0.01243,0.012855,0.0182933333333333,0.02802175,0.0223625,0.0193375,0.020155,0.0227425,0.02377,0.00301500000000001,-0.0015325,-1,46.60509808,-90.14718144
"6279",0.01903,0.011425,0.00976750000000001,0.0200766666666667,0.027875,0.0213825,0.01911,0.01927,0.0225325,0.0245433333333333,-0.00406,-0.020385,-1,46.64037821,-89.52152494
"6281",0.0507366666666667,0.032905,0.0392925,0.0284213333333333,0.05194825,0.06589375,0.05984,0.0580215,0.05505575,0.0429793333333333,0.00450566666666667,-0.0181566666666667,3,46.65139476,-89.31279962
"6282",0.0250825,0.011795,0.026255,0.0189466666666667,0.02793,0.0211975,0.0191975,0.0189875,0.0224325,0.0245133333333333,0.0070625,-0.0081075,-1,46.65676349,-89.20840606
"6283",0.0217325,0.016635,0.0337425,0.0183566666666667,0.027972,0.0211525,0.0192375,0.01891,0.02238,0.02461,0.0096825,0.0061225,-1,46.66203917,-89.10399234
"6284",0.0213366666666667,0.01722,0.032225,0.0190333333333333,0.028067,0.0212075,0.0193325,0.0189525,0.02237,0.02472,0.011955,-0.014735,-1,46.66722176,-88.99955883
"6286",0.03486,0.0136,0.022395,0.01858,0.02828825,0.0212875,0.0194775,0.01902,0.0223025,0.02492,0.0084675,0.011025,-1,46.67730757,-88.79063379
"6294",0.02538,0.0182375,0.0179875,0.02147,0.029367,0.021655,0.0199625,0.01957,0.0218775,0.0256,0.00732,-0.018865,-1,46.71392229,-87.95421125
"6297",0.02184,0.0160325,0.0185025,0.02159,0.029794,0.021935,0.02029,0.020045,0.0218225,0.0259233333333333,0.00961,0.00575999999999999,-1,46.72611312,-87.6402798
"6389",0.0253725,0.00611999999999999,0.0306975,0.01716,0.0277105,0.024645,0.0184825,0.02297,0.0231825,0.0223066666666667,0.0087925,0.014405,-1,46.35087732,-92.73197202
"6392",0.03214,0.0168975,0.034985,0.01653,0.027928,0.02468,0.0187025,0.0228925,0.0232375,0.0224533333333333,0.0088975,0.019765,-1,46.37583438,-92.42166097
"6393",0.03073,0.010875,0.033145,0.0167433333333333,0.02802225,0.0247275,0.0188375,0.0228825,0.023255,0.0224733333333333,0.00836,0.0150525,-1,46.38396967,-92.31816244
"6395",0.0329075,0.010305,0.03328,0.0169333333333333,0.0281285,0.024665,0.01899,0.02279,0.023265,0.02262,0.007985,0.01674,-1,46.39996442,-92.11107506
"6397",0.02738,0.014475,0.02803,0.01723,0.02824425,0.024665,0.0192125,0.022705,0.0232675,0.0227466666666667,0.007585,0.0182,-1,46.41559113,-91.90386948
"6403",0.029065,0.01559,0.0340125,0.0179466666666667,0.028355,0.0244875,0.01983,0.022295,0.0231925,0.02313,0.007845,0.01153,-1,46.46025991,-91.28157017
"6408",0.0304733333333333,0.033495,0.043155,0.0285446666666667,0.05148825,0.06591375,0.0599425,0.0574465,0.05316075,0.042016,0.0069035,0.01045,3,46.49494569,-90.76224513
"6409",0.026495,0.0386375,0.0461925,0.028518,0.05151825,0.06591125,0.0599375,0.057489,0.05327575,0.0420693333333333,0.007371,0.0195025,3,46.50160552,-90.65830319
"6410",0.025815,0.013325,0.02769,0.0182366666666667,0.0280475,0.0231525,0.0196025,0.020915,0.02276,0.0235433333333333,0.008785,0.00884749999999999,-1,46.50817284,-90.55433638
"6411",0.02086,0.01278,0.020075,0.01858,0.0279885,0.02285,0.0194625,0.020625,0.02268,0.0236033333333333,0.0059075,-0.036195,-1,46.51464761,-90.45034506
"6415",0.02673,0.0120225,0.0155125,0.0192133333333333,0.02776425,0.0219375,0.0191,0.0197,0.0224225,0.0238533333333333,0.0060825,-0.03065,-1,46.5396205,-90.03414139
"6416",0.027395,0.0117625,0.03172,0.01834,0.02776375,0.02184,0.019125,0.0196,0.02243,0.0239,0.0069075,-0.0126575,-1,46.54563202,-89.93003258
"6417",0.03492,0.01852,0.0327575,0.0181966666666667,0.027724,0.021685,0.0191025,0.01945,0.0223875,0.0240166666666667,0.0061875,-0.01433,-1,46.55155081,-89.8259013
"6418",0.0257725,0.02105,0.0350825,0.0186033333333333,0.0276545,0.021475,0.0190575,0.0192725,0.02232,0.0240833333333333,0.009095,-0.009375,-1,46.55737682,-89.72174789
"6419",0.0183975,0.0120675,0.0130725,0.0196933333333333,0.0276865,0.02147,0.0191775,0.0192775,0.0223625,0.02414,0.00687,-0.0321325,-1,46.56311003,-89.61757268
"6430",0.01756,0.0142725,0.02702,0.02091,0.02865675,0.02167,0.01992,0.0193325,0.0221475,0.0252566666666667,0.000452500000000002,-0.0340075,-1,46.6200426,-88.47030587
"6524",0.020455,0.00575249999999998,0.025065,0.0157233333333333,0.027205,0.0245575,0.018345,0.023325,0.023065,0.0221466666666667,0.00997000000000001,0.01414,-1,46.22720797,-93.33871124
"6528",0.025025,0.00609500000000001,0.024625,0.0172333333333333,0.02748925,0.024735,0.01858,0.0232525,0.02313,0.02225,0.0101325,0.010795,-1,46.26245639,-92.92618797
"6534",0.03144,0.00875999999999999,0.0317475,0.0166966666666667,0.02793975,0.02474,0.0189825,0.0231325,0.02322,0.0225433333333333,0.0088125,0.0197125,-1,46.3125811,-92.30644788
"6535",0.0226225,0.0097225,0.02874,0.0168366666666667,0.028001,0.0247325,0.01906,0.02305,0.02321,0.0225933333333333,0.0105575,0.01084,-1,46.32061409,-92.20305062
"6536",0.02547,0.0184875,0.0301525,0.0169533333333333,0.028058,0.024705,0.01916,0.0230475,0.0232125,0.02265,0.0078775,0.01088,-1,46.32855523,-92.09962359
"6537",0.03155,0.0198325,0.030985,0.0171033333333333,0.02812025,0.0247025,0.0192625,0.02298,0.023205,0.0227133333333333,0.007635,0.0126325,-1,46.33640447,-91.99616713
"6539",0.0468475,0.0386025,0.047305,0.0287446666666667,0.05123075,0.06599375,0.0600725,0.056974,0.05197575,0.0415593333333333,0.0079235,0.02605,3,46.35182711,-91.78916721
"6540",0.0462625,0.0375575,0.0464475,0.0287146666666667,0.05125325,0.06598625,0.0600625,0.057014,0.05207075,0.0415926666666667,0.0073885,0.022515,3,46.35940043,-91.68562443
"6542",0.0469575,0.0384725,0.0477425,0.028658,0.05130325,0.06597375,0.06005,0.0570965,0.05226325,0.0416733333333333,0.0067985,0.00919500000000001,3,46.37427088,-91.47845485
"6545",0.02386,0.01409,0.0339775,0.0180066666666667,0.02824,0.024345,0.01987,0.02221,0.0230375,0.0231933333333333,0.00802999999999999,0.0082225,-1,46.39588555,-91.16749548
"6546",0.0217925,0.0116375,0.030905,0.01808,0.028205,0.0241875,0.0198875,0.022055,0.0229875,0.0232533333333333,0.0088075,0.01189,-1,46.40290602,-91.06378903
"6547",0.0454725,0.0337425,0.0432225,0.0285213333333333,0.05143825,0.06595375,0.060025,0.057309,0.05280075,0.041896,0.007786,0.0116725,3,46.40983423,-90.96005646
"6550",0.0241966666666667,0.012635,0.030665,0.0182,0.027995,0.02331,0.0196725,0.0211925,0.02271,0.0234733333333333,0.0077525,-0.00952,-1,46.4300649,-90.64870549
"6551",NA,0.012275,0.031955,0.0182,0.02792,0.0230375,0.019515,0.02082,0.0225725,0.0235366666666667,0.007745,-0.04305,-1,46.4366237,-90.54487186
"6553",0.02092,0.0120675,0.0084,0.0188033333333333,0.0277805,0.0225625,0.0193475,0.0203575,0.0224475,0.0236433333333333,0.0091525,-0.03717,-1,46.44946397,-90.33713167
"6555",0.0201575,0.01174,0.01369,0.0185866666666667,0.027693,0.02221,0.01927,0.019955,0.0223675,0.0237866666666667,0.0087525,-0.035755,-1,46.46193423,-90.12929649
"6556",0.02414,0.0124525,0.0199725,0.0183466666666667,0.02765325,0.0220275,0.01925,0.019805,0.02234,0.02386,0.0081725,-0.01183,-1,46.46803054,-90.02534413
"6557",0.02069,0.01132,0.0249775,0.0181966666666667,0.0276425,0.0219775,0.019315,0.019735,0.02235,0.0238933333333333,0.0086175,-0.0331633333333333,-1,46.47403425,-89.92136904
"6559",0.03526,0.0219,0.03473,0.0186433333333333,0.0276055,0.0217675,0.019365,0.019495,0.02233,0.0240666666666667,0.00842499999999999,0.00425,-1,46.48576378,-89.71335205
"6560",0.018535,0.010645,0.0059925,0.01967,0.027628,0.0217375,0.019455,0.0194825,0.022365,0.02413,-0.000282500000000001,-0.0364175,-1,46.49148954,-89.60931082
"6561",0.0187425,0.02061,0.034365,0.0184066666666667,0.02763125,0.0217,0.01952,0.0194075,0.0223575,0.0242266666666667,0.0098,0.016465,-1,46.49712258,-89.50524823
"6564",0.021005,0.0106075,0.0352575,0.0183966666666667,0.02782525,0.021755,0.0198125,0.019415,0.0224325,0.0244966666666667,0.0074775,-0.0078725,-1,46.51346517,-89.19293573
"6568",0.04623,0.0423,0.04455,0.0283846666666667,0.05215575,0.06598375,0.0599775,0.057959,0.05528825,0.043402,0.009756,0.0205266666666667,3,46.53395567,-88.77624079
"6569",0.03893,0.0158325,0.03296,0.0192933333333333,0.028413,0.02192,0.0201125,0.0195425,0.02232,0.0250733333333333,0.0102025,-0.00144500000000002,-1,46.53884605,-88.67201967
"6570",0.0181525,0.01496,0.03184,0.0198466666666667,0.02854025,0.02195,0.0201575,0.0195625,0.0222625,0.02517,0.009605,0.0118833333333333,-1,46.54364347,-88.56778027
"6580",0.0214025,0.017355,0.0209975,0.0221033333333333,0.02997525,0.0226075,0.02096,0.0206875,0.0218425,0.0260166666666667,0.007235,0.00368,-1,46.58650038,-87.52445796
"6665",0.0218075,0.00610500000000001,0.0255175,0.0158066666666667,0.02715,0.0246675,0.0186475,0.023605,0.0231175,0.0222266666666667,0.0084925,0.01678,-1,46.15592781,-93.32572174
"6666",0.023875,0.00616999999999999,0.02652,0.01594,0.027225,0.0247825,0.018725,0.0236925,0.0231525,0.0222533333333333,0.0090775,0.0120525,-1,46.16486566,-93.22277009
"6675",0.0257125,0.01365,0.0316475,0.0167366666666667,0.0278715,0.0248825,0.0192725,0.023475,0.02321,0.02258,0.008625,0.018645,-1,46.24119146,-92.29476341
"6677",0.03037,0.017455,0.032755,0.0170033333333333,0.0280075,0.0248,0.019395,0.02336,0.023195,0.0226866666666667,0.007585,0.0112825,-1,46.25714505,-92.08820156
"6678",0.0530125,0.0491775,0.0537775,0.0287646666666667,0.05119575,0.06605375,0.06016,0.0568565,0.05172325,0.041496,0.007241,0.024385,3,46.26498419,-91.98487648
"6679",0.053715,0.0451475,0.05145,0.028728,0.05122325,0.06604375,0.0601525,0.0568915,0.05180575,0.0415293333333333,0.007661,0.0270675,3,46.27273151,-91.88152241
"6683",0.03769,0.0177325,0.0274575,0.0177533333333333,0.0282025,0.02465,0.0198175,0.02276,0.02308,0.0230366666666667,0.00758250000000001,0.0107925,-1,46.30280182,-91.46782278
"6686",0.0282175,0.010235,0.0338725,0.0180066666666667,0.0281675,0.0243875,0.01996,0.0223625,0.0229675,0.0232066666666667,0.007705,0.01692,-1,46.3243886,-91.15725983
"6687",0.02949,0.0108,0.03017,0.0180733333333333,0.028125,0.024225,0.01995,0.0221675,0.022905,0.02326,0.0076325,0.01104,-1,46.33140001,-91.05368572
"6688",0.01996,0.0215475,0.0342175,0.0181266666666667,0.0280725,0.0240275,0.0198825,0.0219325,0.02282,0.0233166666666667,0.007715,0.00977999999999999,-1,46.33831927,-90.9500856
"6689",0.030665,0.011525,0.03515,0.0181633333333333,0.02802,0.0238475,0.01987,0.02173,0.0227625,0.02337,0.007875,0.01295,-1,46.34514634,-90.84645981
"6690",0.04285,0.01166,0.032705,0.01819,0.0279575,0.0236325,0.019815,0.0214975,0.02268,0.0234233333333333,0.008495,0.013975,-1,46.35188119,-90.74280868
"6691",0.0287,0.0117475,0.0307125,0.0182033333333333,0.0278775,0.0233725,0.0197225,0.0212125,0.02258,0.0234733333333333,0.0082925,0.00346,-1,46.3585238,-90.63913256
"6692",0.03151,0.0117375,0.0320825,0.0182466666666667,0.0278125,0.0231575,0.0196725,0.0210025,0.0225325,0.0235266666666667,0.0077175,-0.04224,-1,46.36507411,-90.53543176
"6693",0.02083,0.011795,0.0251325,0.01821,0.027735,0.0228825,0.019565,0.0207375,0.022445,0.02358,0.00784,-0.009405,-1,46.37153211,-90.43170664
"6694",0.0256733333333333,0.01247,0.022565,0.0182933333333333,0.0276675,0.022705,0.0195225,0.0205075,0.022375,0.0236366666666667,0.009165,-0.00778999999999999,-1,46.37789776,-90.32795752
"6696",0.028295,0.01292,0.02916,0.0182066666666667,0.0275905,0.0223725,0.0194975,0.0201825,0.02233,0.02377,0.00908749999999999,-0.02762,-1,46.39035187,-90.12038866
"6697",0.0271425,0.0134675,0.0339225,0.01818,0.02755075,0.0222425,0.0194975,0.0200225,0.0223075,0.0238366666666667,0.008525,-0.010755,-1,46.39644028,-90.01656959
"6698",0.03214,0.00824,0.03398,0.01818,0.02755625,0.0221725,0.0195575,0.019955,0.02233,0.0238966666666667,0.0084375,0.00444499999999999,-1,46.40243621,-89.91272789
"6699",0.0282766666666667,0.0118075,0.03542,0.0182166666666667,0.0275425,0.02211,0.01962,0.01988,0.02235,0.02397,0.0092725,-0.00211,-1,46.40833963,-89.80886388
"6700",0.0169875,0.0159075,0.03571,0.0182133333333333,0.0275695,0.0220675,0.019695,0.0198225,0.022375,0.0240533333333333,0.0093825,0.0104075,-1,46.41415053,-89.70497791
"6701",0.03848,0.010405,0.032685,0.0185,0.0276205,0.0220825,0.01979,0.019825,0.02242,0.02413,0.010115,-0.00871666666666666,-1,46.41986885,-89.60107032
"6702",0.02543,0.00783666666666665,0.0266425,0.0183066666666667,0.02763875,0.0220525,0.0198725,0.0197775,0.02244,0.0242133333333333,0.00799,-0.016835,-1,46.42549459,-89.49714145
"6703",0.02451,0.00800666666666667,0.0355725,0.0183466666666667,0.02769375,0.0220725,0.0199675,0.0197725,0.0224725,0.0243066666666667,0.008955,0.01501,-1,46.4310277,-89.39319165
"6705",0.0257275,0.0184225,0.0353775,0.0192566666666667,0.0278605,0.0221225,0.0201325,0.0197775,0.0225225,0.0245033333333333,0.00711000000000001,-0.01689,-1,46.44181596,-89.18523058
"6706",0.01305,0.011245,0.0330825,0.0190533333333333,0.02795275,0.02215,0.0202075,0.01978,0.0225225,0.0246133333333333,0.0087875,0.00171250000000001,-1,46.44707104,-89.08122001
"6708",0.03303,0.0130825,0.032725,0.0190366666666667,0.02818175,0.02219,0.0203025,0.0198025,0.022485,0.02484,0.00931,-0.000149999999999993,-1,46.457303,-88.8731405
"6710",0.0267166666666667,0.0198025,0.03058,0.0190866666666667,0.02842925,0.0222375,0.020385,0.0198275,0.0223875,0.0250833333333333,0.0109575,-0.008815,-1,46.46716384,-88.66498545
"6711",0.03378,0.01665,0.0262025,0.0197866666666667,0.02857175,0.022255,0.0204225,0.0198625,0.02233,0.0252233333333333,0.0064825,-0.00245250000000001,-1,46.47195502,-88.56088046
"6721",0.02172,0.01643,0.00361749999999999,0.0224033333333333,0.02999225,0.0228775,0.02118,0.02094,0.021865,0.0258733333333333,0.0073825,-0.003815,-1,46.5147561,-87.51890579
"6740",0.02635,0.0274075,0.039525,0.0237533333333333,0.031253,0.0238375,0.0232525,0.0236275,0.0229725,0.0260066666666667,0.007125,0.00800749999999999,-1,46.57042395,-85.53547963
"6741",0.0240525,0.027585,0.0424175,0.02347,0.03132,0.02393,0.023475,0.0238175,0.023065,0.02599,0.0092275,0.0112125,-1,46.57242106,-85.4309904
"6810",0.025295,0.00673250000000001,0.02871,0.0165033333333333,0.0274175,0.025065,0.0194175,0.0243075,0.0233275,0.0222733333333333,0.0105675,0.00906999999999999,-1,46.11980436,-92.90128201
"6811",0.027475,0.0069975,0.030485,0.01679,0.0274775,0.02507,0.01944,0.024225,0.0232825,0.0224266666666667,0.010115,0.010665,-1,46.12836568,-92.79833081
"6817",0.033205,0.018715,0.03447,0.0170266666666667,0.027905,0.0249775,0.0196575,0.023815,0.0232325,0.0226766666666667,0.00814,0.01862,-1,46.17781302,-92.17997366
"6822",0.02493,0.01326,0.03267,0.0175833333333333,0.028135,0.0248425,0.0198875,0.0232725,0.023105,0.0229533333333333,0.0075425,0.00799,-1,46.2164997,-91.66386077
"6823",0.0261766666666667,0.010345,0.0295325,0.01769,0.0281475,0.02481,0.019955,0.023155,0.0230825,0.0230033333333333,0.0075375,0.0138025,-1,46.22396173,-91.56055319
"6824",0.03192,0.010335,0.030705,0.01784,0.02815,0.0247675,0.02001,0.02303,0.0230525,0.0230533333333333,0.00802500000000001,0.0104325,-1,46.23133189,-91.45721804
"6826",0.0342625,0.0108875,0.03317,0.0179666666666667,0.0281325,0.02461,0.020095,0.02275,0.0229725,0.02317,0.007925,0.020105,-1,46.24579651,-91.25046637
"6827",0.0299675,0.0113075,0.0312825,0.0180266666666667,0.028105,0.024505,0.02013,0.022595,0.022925,0.0232233333333333,0.00943,0.01681,-1,46.25289089,-91.14705052
"6828",0.03067,0.0149475,0.0332675,0.0180933333333333,0.02807,0.0243625,0.0201175,0.0223975,0.02287,0.02327,0.0081,0.0085725,-1,46.25989327,-91.04360842
"6829",0.024325,0.0220075,0.0345,0.01814,0.028015,0.024195,0.0200925,0.02219,0.0228,0.02333,0.008015,0.01367,-1,46.26680361,-90.94014041
"6831",0.026265,0.01742,0.03652,0.0182033333333333,0.0278825,0.0237725,0.0199825,0.0217125,0.0226475,0.0234266666666667,0.007675,0.0137725,-1,46.28034805,-90.73312801
"6832",0.028205,0.01626,0.03453,0.0182633333333333,0.0278125,0.0235475,0.01992,0.021465,0.0225725,0.0234833333333333,0.007935,0.01,-1,46.28698208,-90.62958429
"6833",0.030185,0.01745,0.03513,0.0184033333333333,0.0277475,0.0233375,0.01987,0.02124,0.0225,0.0235333333333333,0.00813,0.00547,-1,46.29352395,-90.52601599
"6834",0.05135,0.0339625,0.04738,0.0282446666666667,0.05161825,0.06603625,0.0601425,0.057424,0.05315325,0.042146,0.0068035,0.014925,3,46.29997361,-90.42242346
"6835",0.0316525,0.02224,0.0330025,0.0182333333333333,0.0276025,0.022925,0.01978,0.0208,0.022385,0.0236433333333333,0.0088375,0.0120225,-1,46.30633104,-90.31880703
"6837",0.02766,0.0106466666666667,0.0305225,0.01823,0.02751675,0.022625,0.0197825,0.020485,0.0223475,0.02376,-0.005345,-0.0167966666666667,-1,46.31876906,-90.11150381
"6838",0.02349,0.011195,0.03056,0.0182466666666667,0.0275015,0.0225225,0.0198175,0.020365,0.022355,0.0238566666666667,0.00428,-0.035985,-1,46.3248496,-90.0078177
"6839",0.02773,0.01943,0.0329075,0.0182266666666667,0.0275135,0.0224475,0.0198775,0.0202925,0.022385,0.02397,0.011035,-0.0122625,-1,46.33083778,-89.90410903
"6842",0.0386775,0.0219466666666667,0.0473625,0.0280546666666667,0.05190575,0.06604375,0.0601075,0.0577365,0.05418325,0.0426876666666667,0.0099535,0.0162625,3,46.34824787,-89.5928511
"6843",0.0247566666666667,0.0280875,0.0475425,0.028048,0.05194075,0.06604625,0.0601025,0.057769,0.05431075,0.0427726666666667,0.0075085,0.0175266666666667,3,46.35386632,-89.48905561
"6845",0.043735,0.038065,0.0483925,0.0280013333333333,0.05201075,0.06605625,0.0600975,0.0578165,0.05455825,0.042946,0.00757850000000001,-0.00701,3,46.36482569,-89.2814024
"6846",0.02926,0.013765,0.03587,0.0184866666666667,0.027883,0.02245,0.020425,0.02012,0.0226025,0.0245166666666667,0.0087775,-0.0102133333333333,-1,46.37016655,-89.17754536
"6847",0.0189266666666667,0.0162225,0.0319225,0.0187266666666667,0.027978,0.0224775,0.0204675,0.0201175,0.0226025,0.0246266666666667,0.0092175,0.015315,-1,46.37541483,-89.07366848
"6851",0.02977,0.0130525,0.022995,0.01931,0.0284655,0.0225325,0.0206225,0.02013,0.0224575,0.0251066666666667,0.010955,0.01295,-1,46.39548157,-88.65796944
"6852",0.0219825,0.01385,0.025245,0.0191466666666667,0.028597,0.022545,0.02065,0.02016,0.02239,0.02523,0.00999,0.0018575,-1,46.40026653,-88.55399851
"6853",0.032045,0.0198625,0.0265875,0.0196666666666667,0.02873375,0.0225675,0.02069,0.0201975,0.0223225,0.0253433333333333,0.0058425,0.00165999999999999,-1,46.40495876,-88.45000979
"6854",0.0215975,0.015535,0.0207325,0.0193966666666667,0.028874,0.0225975,0.0207375,0.020255,0.0222575,0.0254533333333333,0.00407,-0.0088675,-1,46.40955824,-88.34600364
"6865",0.03954,0.0171925,0.0397525,0.0216433333333333,0.030375,0.023375,0.0217,0.02163,0.021815,0.02616,0.00867,0.0126175,-1,46.45402402,-87.20088366
"6893",0.0360925,0.03254,0.02623,0.0233466666666667,0.0315865,0.0254925,0.0260275,0.0255775,0.0241825,0.02581,0.0070025,0.01028,-1,46.51638541,-84.27985801
"6951",0.0258125,0.00740250000000001,0.03192,0.0163233333333333,0.0273825,0.0252825,0.0198525,0.0248175,0.023455,0.0224133333333333,0.009135,0.00815749999999999,-1,46.04847611,-92.88887681
"6956",0.0476225,0.0484925,0.0527,0.0287946666666667,0.05114575,0.06617625,0.0603425,0.0566615,0.05137325,0.041436,0.0081985,0.02548,3,46.09031493,-92.37445933
"6957",0.04817,0.0496275,0.051915,0.028758,0.05116325,0.06616875,0.0603325,0.056689,0.05142325,0.041456,0.007396,0.023555,3,46.09840854,-92.27148431
"6958",0.04494,0.038615,0.0471925,0.028748,0.05118575,0.06615875,0.0603275,0.056719,0.05147075,0.041476,0.006926,0.0228125,3,46.10641067,-92.16847954
"6959",0.047465,0.0396575,0.048125,0.0287146666666667,0.05120325,0.06614875,0.060315,0.056749,0.05152825,0.0414993333333333,0.006911,0.025115,3,46.11432129,-92.06544535
"6960",0.05294,0.0432775,0.0525025,0.0286746666666667,0.05122825,0.06613875,0.0603075,0.0567815,0.05159075,0.0415156666666667,0.0069335,0.02753,3,46.12214034,-91.96238205
"6964",0.032425,0.011695,0.03329,0.0179333333333333,0.0281325,0.024985,0.0202325,0.02351,0.0231075,0.0230433333333333,0.007915,0.0115,-1,46.15250026,-91.54984442
"6965",0.0327525,0.011135,0.031815,0.01793,0.0281275,0.0249325,0.02027,0.0233825,0.0230625,0.0230966666666667,0.00846999999999999,0.019075,-1,46.15986097,-91.44664054
"6971",0.029305,0.0213825,0.04289,0.0283046666666667,0.05150575,0.06608125,0.0602375,0.0572065,0.05258075,0.041936,0.0067185,0.010825,3,46.20209664,-90.82685909
"6972",0.0321225,0.01217,0.0363775,0.01824,0.0278425,0.0239875,0.02023,0.0220225,0.022655,0.0234466666666667,0.0079275,0.00922750000000001,-1,46.20881416,-90.72347225
"6973",0.0283925,0.0158875,0.0324825,0.0182766666666667,0.02777,0.0237725,0.0201775,0.02178,0.022585,0.0234666666666667,0.0086125,0.015025,-1,46.21543966,-90.62006059
"6974",0.0390166666666667,0.01524,0.0334075,0.0182766666666667,0.0277025,0.02355,0.0201275,0.021555,0.022525,0.0235466666666667,0.0077,0.00543,-1,46.2219731,-90.51662446
"6975",0.027795,0.0122525,0.03316,0.0182766666666667,0.0276325,0.02337,0.0201025,0.0213525,0.0224775,0.0235933333333333,0.0078425,-0.000519999999999993,-1,46.22841446,-90.41316418
"6976",0.0368575,0.020735,0.0329875,0.01828,0.02758,0.02319,0.02008,0.02116,0.0224375,0.02365,0.0092875,0.0121825,-1,46.2347637,-90.3096801
"6985",0.02646,0.0167,0.03325,0.0190366666666667,0.027724,0.0227,0.0205375,0.020465,0.0226475,0.02432,0.0090125,0.000600000000000003,-1,46.28775649,-89.3773074
"6986",0.038865,0.0321833333333333,0.04523,0.0279113333333333,0.05202325,0.06609375,0.0601575,0.057769,0.05444075,0.0429426666666667,0.008221,-0.000230000000000008,3,46.29318289,-89.27360373
"6987",0.0288933333333333,0.01447,0.035415,0.0191833333333333,0.02790075,0.022745,0.0206625,0.0204475,0.02268,0.02453,0.00892,0.01799,-1,46.29851685,-89.16987996
"6988",0.0305925,0.01332,0.034635,0.01899,0.0279995,0.0227625,0.0206975,0.02043,0.022675,0.0246433333333333,0.00852250000000001,0.0175425,-1,46.30375834,-89.06613644
"6993",0.0254425,0.013865,0.020265,0.01909,0.028626,0.0228125,0.02084,0.020445,0.02245,0.02526,0.010795,0.00697,-1,46.32857789,-88.54713433
"6994",0.0508333333333333,0.0346325,0.0395275,0.0283013333333333,0.05228325,0.06609625,0.0601725,0.0577765,0.05511825,0.0437526666666667,0.006946,0.0171366666666667,3,46.33326404,-88.4432794
