"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1919",-7.86362081904666e-07,-9.05284803338062e-07,-1.05838366428092e-06,-6.90835607859317e-07,-4.97725300274697e-06,-8.02925142227061e-06,-1.23882876772942e-05,-1.46415280077239e-05,-1.04527234177793e-05,-3.27743994954665e-06,-1.09086127559343e-06,-1.03791805035482e-06
"1920",-3.88928335705181e-07,-6.28917481645658e-07,-7.36099573452269e-07,-9.10647757384014e-08,-7.25951941958425e-06,-1.60289337981609e-05,-2.05149502137713e-05,-1.91090090897581e-05,-1.13036257077796e-05,-3.49397392534573e-06,-1.15568418676994e-06,-7.68198389436301e-07
"1921",5.94007799411851e-08,2.13183009231793e-07,1.72643305583787e-07,4.59957469391423e-07,1.25678273284593e-06,1.05424430741118e-06,1.56780961621598e-06,1.69468173310439e-06,1.48916006996861e-06,7.30025507773251e-07,4.38511062367019e-08,1.33580957370318e-07
"1922",1.1627415820577e-07,2.47832733609743e-07,2.41814181384023e-07,1.90721461955564e-07,2.17698742327581e-06,4.0693616771788e-06,4.74197830753612e-06,4.17724869381753e-06,2.60414549353998e-06,8.34727002570513e-07,2.84249905090741e-07,2.0235177396389e-07
"1923",1.06881775486629e-07,1.89102428559628e-07,1.89104389403703e-07,2.38478527151436e-07,1.52107578086047e-06,3.05857147745277e-06,3.69984104857379e-06,3.47780922197329e-06,2.13766257951647e-06,6.08427907275612e-07,2.30222070153543e-07,1.6443996376565e-07
"1924",1.31375915877436e-08,2.31993663953649e-08,2.32966719040306e-08,2.93664706959382e-08,1.87176758218842e-07,3.76446809954206e-07,4.55400606469991e-07,4.28014653041581e-07,2.63039267214176e-07,7.48645149914053e-08,2.82711711833441e-08,2.02053843835796e-08
"1925",-1.71476390023994e-07,-2.99928800193026e-07,-3.82425652990834e-07,1.24547856639464e-08,-6.36325961205116e-06,-1.48300411970314e-05,-1.74404855582477e-05,-1.36674913517062e-05,-7.67388656111557e-06,-2.43815714483921e-06,-1.16617231312469e-06,-5.7141725256823e-07
"1926",7.91694942851776e-07,1.6687728870507e-06,1.28508154852294e-06,2.30620060386676e-06,1.69003972124909e-05,4.66031801621766e-05,5.06740549142267e-05,4.18025551115173e-05,2.09288622583994e-05,2.7432861293373e-06,3.00847332899703e-06,1.1169979329417e-06
"1927",1.778964324619e-07,6.44007730254147e-07,3.9860215036063e-07,1.03118375938506e-06,9.65984868983418e-06,2.88579387132906e-05,3.12998430220913e-05,2.45574857698379e-05,1.130581591696e-05,1.1949535026685e-06,1.50586158805899e-06,3.62271133125188e-07
"1928",1.08542256994659e-06,1.20645972588259e-06,1.02470201489694e-06,1.70900137248389e-06,2.23611032267142e-06,5.47290855141695e-06,5.50334904503775e-06,7.55587629340384e-06,5.56609666600725e-06,-5.89035180859097e-07,1.28474766675953e-06,8.63374572465774e-07
"1929",5.13161103687754e-07,1.57990732225901e-06,1.19875188510155e-06,2.71149377200286e-06,2.0284825749708e-05,5.54148278789285e-05,5.59955463664141e-05,4.11851010859087e-05,1.92165079148276e-05,2.68325555592866e-06,4.15362856146743e-06,1.17481751497174e-06
"1930",1.55286248210353e-06,2.15919938626118e-06,1.93315798513758e-06,2.89576838004177e-06,7.87577764981362e-06,1.61039136443778e-05,1.46045491917884e-05,1.50969371347752e-05,1.03051738470251e-05,8.46284758776648e-07,2.87835254728256e-06,1.58595441381078e-06
"1931",4.61909198007801e-07,4.02847340539058e-07,4.18566551251555e-07,3.3526095811625e-07,-2.12823723863465e-06,-4.83666826294031e-06,-4.15951491097466e-06,6.14722576365239e-07,1.25774073618211e-06,-3.78961566250033e-07,-3.23524691981237e-09,2.24315482577029e-07
"1932",-1.08697341767146e-06,-1.39860534963687e-06,-1.84805709421346e-06,2.48938112049065e-07,-1.44526340946297e-05,-2.96539057677268e-05,-4.51219230873672e-05,-4.81443341524468e-05,-3.00032592462924e-05,-9.87894017943056e-06,-1.70194035373162e-06,-1.88567482725872e-06
"1933",-9.37463407671765e-07,-1.08134093628622e-06,-1.65917232619507e-06,1.78996105373183e-07,-1.04132187519081e-05,-1.89423228744605e-05,-2.43145340116617e-05,-2.42673242414635e-05,-1.63661405830423e-05,-6.80104324265086e-06,-3.0074957783161e-06,-1.89084970514129e-06
"1934",1.6324513018998e-06,1.96351994899215e-06,1.87952801119409e-06,5.76585699730793e-07,1.48515789876772e-05,3.7849008966779e-05,5.82831938637627e-05,6.29848339814133e-05,3.74189223018813e-05,7.70050667578398e-06,7.93852849390057e-07,1.68708902538906e-06
"1935",1.05369777295177e-06,1.27546040905988e-06,1.11297778715427e-06,5.50556540514417e-07,8.56274284152718e-06,2.30319224744182e-05,3.68884072006967e-05,4.09376569108139e-05,2.41534279004494e-05,4.3459631768868e-06,2.29080053971059e-08,9.04059935160137e-07
"1936",1.46379953888834e-06,1.80641954710341e-06,1.82268981620382e-06,7.11590875180445e-07,1.32440832243247e-05,3.12569462586025e-05,4.80136487713377e-05,5.22665306159727e-05,3.18055197599992e-05,7.28974065165875e-06,1.04750066330416e-06,1.66442580819119e-06
"1937",7.23218583618055e-07,9.86124970868886e-07,8.0231468889064e-07,1.15640395312648e-06,5.35770207053912e-06,1.4576074598975e-05,1.85194329145924e-05,1.89688513724388e-05,1.08798715804959e-05,1.18863993573378e-06,8.24200825717645e-07,6.35226257783838e-07
"1938",8.2600704150048e-07,1.3789658170008e-06,1.33483539947891e-06,1.57239144924923e-06,1.23011109076088e-05,2.94731491896523e-05,3.17668060006737e-05,2.65956660388774e-05,1.48826835729782e-05,3.26809764394382e-06,2.87015380379898e-06,1.32728408011161e-06
"1939",1.35159815718662e-06,1.65092885098931e-06,1.53509597795573e-06,1.81047059713726e-06,5.97209552833501e-06,1.31948825392884e-05,1.46556370827454e-05,1.64464755853094e-05,1.09261011745056e-05,1.18082058319726e-06,2.05513187064772e-06,1.32790095467119e-06
"1940",2.6560546807784e-07,2.30462712778947e-07,2.48051739871303e-07,-1.01776888302932e-07,1.19400017960159e-06,3.28135773100565e-06,7.06799154362843e-06,8.96194877359944e-06,5.59936875721177e-06,1.14056524146655e-06,-1.14129539700414e-07,2.21991126940736e-07
"1941",1.77524544165797e-07,3.33076403175065e-07,3.16974164617719e-07,3.98802778086372e-07,2.59815708688365e-06,5.2119176874599e-06,6.29842706293639e-06,5.90897684720566e-06,3.63636118605809e-06,1.03164002242786e-06,3.95026593484128e-07,2.77026662430758e-07
"1942",1.57156297028168e-06,1.97568306867668e-06,1.89544263954637e-06,2.03174340527871e-06,5.29437762802384e-06,1.3503371530474e-05,1.4736407930713e-05,1.97799813288356e-05,1.23970935365483e-05,1.0498955859297e-06,2.30791129927643e-06,1.4082696375053e-06
"1943",4.44847920956201e-07,6.12388100169457e-07,7.15988305774812e-07,2.13006644366194e-07,6.35664551213736e-06,1.46411220413382e-05,1.92487733324682e-05,1.85989873289623e-05,1.10349146297809e-05,3.11501359168369e-06,1.08032540645402e-06,7.53227894984344e-07
"1944",-1.21223323920969e-06,-8.46970413190399e-07,-1.26313603335967e-06,8.34831752865674e-07,-7.62985821802357e-07,3.99611697120455e-06,-7.43055804898122e-06,-1.85588896626685e-05,-1.53267305481877e-05,-5.08924890127002e-06,1.49253312021826e-07,-1.27269863495542e-06
"1945",-2.82806187596438e-06,-3.41795587604559e-06,-4.03825611523298e-06,-6.00016308453078e-07,-2.87551018898561e-05,-6.27036314443248e-05,-9.02503724762831e-05,-9.47893563501535e-05,-5.89211248102924e-05,-1.66601983888414e-05,-4.57875269734804e-06,-4.11585767896525e-06
"1946",1.56366739276011e-06,2.25635090894115e-06,2.09154248708754e-06,2.53882458663627e-06,1.46442419550034e-05,3.61620931881236e-05,4.08954359674004e-05,3.84340641458904e-05,2.21517546888038e-05,3.72552204734555e-06,3.45585904353784e-06,1.87954319730877e-06
"1947",5.56033941693886e-07,8.57155952585481e-07,6.63058379860919e-07,1.33956166051931e-06,4.23031670615489e-06,1.20302437181103e-05,1.1947982650677e-05,1.09390184857668e-05,5.68609730360806e-06,-6.59845321646031e-08,1.10785791941013e-06,4.81585967480283e-07
"1948",2.20739519600433e-07,2.80795646219311e-07,2.78910519870761e-07,7.52081663534974e-07,-1.43949793166642e-06,-5.50596190391402e-06,-9.60966863634843e-06,-8.88660742657315e-06,-4.36042296603976e-06,-1.12908850824546e-06,5.5115462200631e-07,1.87228625834986e-07
"1949",1.92711061752671e-06,2.18138085702711e-06,2.24815706064261e-06,1.19033715252247e-06,1.06110938997766e-05,2.18301803468232e-05,3.62413207954851e-05,4.38072692661701e-05,2.87878284624993e-05,6.53862943436133e-06,1.38912002035528e-06,2.02526995072841e-06
"1950",-2.57722775758937e-06,-3.0279278490614e-06,-4.24218023500876e-06,1.65651317023826e-07,-2.75916392429647e-05,-5.31034970635956e-05,-7.47533292654994e-05,-7.8065064870499e-05,-5.11260254434527e-05,-1.82705355482173e-05,-6.2329165850685e-06,-4.62165711991589e-06
"1951",-5.29431169603452e-07,-1.00836466133625e-07,-1.34583801002377e-06,1.35063936675389e-06,2.51164196198636e-06,2.48404440368624e-05,2.94225168840875e-05,2.28950999818769e-05,6.00407860362213e-06,-5.76627708804123e-06,-2.60965493941384e-06,-1.80756883685949e-06
"1952",-1.26966417137763e-07,-4.5245095562328e-07,-1.52484602901355e-06,2.95477057193402e-07,-9.87788999436956e-06,-9.07080042941273e-06,3.27276264686544e-07,8.14236635580862e-06,1.74345186245474e-06,-6.57953097133767e-06,-5.49235287798503e-06,-2.08928232269589e-06
"1953",-1.11220050411289e-06,-5.1991987897589e-07,-1.62312362686548e-06,2.00897303980955e-06,2.16773148872507e-06,2.19054884553197e-05,1.26870536646109e-05,-2.42410917005084e-06,-9.75619792941103e-06,-8.27821972283739e-06,-4.16698623601385e-07,-1.84860680025688e-06
"1954",2.29332552017366e-07,5.90309974422527e-07,1.38683144680304e-06,4.46759923639147e-08,1.15427578743388e-05,1.82585311472809e-05,1.32961373137131e-05,5.38377804906713e-06,4.69275737289558e-06,6.27417140560585e-06,4.91442373844545e-06,1.91623660729639e-06
"1955",-4.83358145505038e-07,-2.69555012341168e-07,-1.27031458800165e-06,1.98770475226049e-06,-6.26329544802978e-06,-2.5480813077956e-06,-1.17066889390543e-05,-1.64027734201333e-05,-1.43198298540173e-05,-9.5062613505431e-06,-1.49558963597497e-06,-1.69399256538105e-06
"1956",-1.98467946753266e-06,-1.57386759223852e-06,-2.76110160544228e-06,1.02290528831588e-06,-2.86148890544281e-06,1.24558891900519e-05,2.42920541638181e-06,-1.31720722792312e-05,-1.73878403625774e-05,-1.0177358145394e-05,-2.26373228980872e-06,-2.95865771083423e-06
"1957",-2.00997087843842e-06,-2.07329383044973e-06,-3.20848695692594e-06,8.9942107417273e-07,-1.72547816991125e-05,-2.68977255280071e-05,-4.77515398392463e-05,-5.68039822101258e-05,-3.97414678623673e-05,-1.55965637437775e-05,-3.24245561420952e-06,-3.4757864530964e-06
"1958",6.40113147496337e-06,7.24728165107554e-06,7.94057799079358e-06,9.60674117870334e-07,5.73622050732372e-05,0.000136665416699003,0.000211569727359609,0.000230334725847705,0.000140390030314152,3.39704660452991e-05,5.70459706048809e-06,7.78016923869345e-06
"1959",-1.2721826507478e-06,-9.10263237004904e-07,-2.45103007004398e-06,1.52693333652814e-06,-5.03956592801849e-06,1.07664422641125e-05,7.92664809118797e-06,1.74365594410454e-07,-9.08642891722395e-06,-1.09595439062964e-05,-3.92496264222799e-06,-3.05388718547674e-06
"1960",-2.46658549237122e-06,-2.66923012270135e-06,-3.43709831690681e-06,-4.16966969525612e-08,-1.88373277387661e-05,-3.52523166788466e-05,-5.7159402073683e-05,-6.59664237943096e-05,-4.40159224810624e-05,-1.39935777591316e-05,-3.38586139511875e-06,-3.54589314008757e-06
"1961",-1.46931060097965e-07,1.6354558494352e-07,-1.11562483446595e-06,2.06016524535826e-06,-3.00938041399224e-06,7.47287599448327e-06,8.36657205114354e-06,6.63201583323275e-06,-1.02738865307748e-06,-7.65487645977548e-06,-2.90917541408834e-06,-1.7087384851931e-06
"1962",-3.8980262016536e-06,-3.87618336406259e-06,-3.60840242269069e-06,-2.44124582475396e-07,-2.08667745938589e-05,-5.70314927424154e-05,-0.000108255674637508,-0.000131158295084266,-8.01471434154064e-05,-1.46286587456208e-05,1.58116474992245e-06,-3.0274466010015e-06
"1963",-1.05072041228596e-06,-9.63838025058614e-07,-1.7078060896065e-06,9.41090425271188e-07,-9.44757434443878e-06,-1.49736414283777e-05,-2.63195553276589e-05,-3.06836161130979e-05,-2.15244393960938e-05,-8.88693523068353e-06,-2.09161852422949e-06,-1.99417147358318e-06
"1964",-4.62771890919566e-06,-3.97580488746786e-06,-6.33799676142012e-06,2.92424555493054e-06,-2.54366120220172e-05,-3.57345961976502e-05,-7.90490814647254e-05,-0.000105640116527725,-7.64849233542626e-05,-2.85632749560603e-05,-5.64457511795861e-06,-6.95810573889299e-06
"1965",2.28664377348358e-06,4.26942087658641e-06,7.71927798933069e-06,1.23667059369186e-06,6.22206198760288e-05,0.000104823282117648,9.95359851396683e-05,7.04529198377386e-05,4.94410245190391e-05,3.42867436815002e-05,2.11967011958562e-05,9.54779731323867e-06
"1966",-2.86776928403442e-06,-2.91455972549284e-06,-4.38915686638595e-06,7.30183987810745e-07,-2.16067519296063e-05,-3.13128181961363e-05,-5.35266810812379e-05,-6.37958037051877e-05,-4.67000460807753e-05,-1.88789300992338e-05,-5.32383734759166e-06,-4.86635210173503e-06
"1967",5.54742937320717e-06,6.34992653413742e-06,8.80561700902732e-06,1.61904970471487e-07,5.11715321001848e-05,9.09448087607996e-05,0.000133629041382659,0.000146342513730874,9.92161219902804e-05,3.64598001057559e-05,1.17513781417036e-05,9.44126139694572e-06
"1968",2.93217573456366e-06,4.55698539194302e-06,7.73609723841015e-06,1.03688978866852e-06,5.35135648050635e-05,8.34837513219906e-05,8.53075117831802e-05,6.93377131282123e-05,5.15655373000899e-05,3.27607493769989e-05,1.80777540900209e-05,9.15320947136357e-06
"1969",2.11518473215291e-06,3.29570617047891e-06,2.40743231726229e-06,2.18497228107889e-06,3.35879779628134e-05,9.83470250656472e-05,0.00012926290206412,0.000122655023133377,6.53867941088972e-05,9.34510165528852e-06,2.23382200119745e-06,2.00371147867593e-06
"1970",-1.03139120362787e-06,-1.01030882028219e-06,-2.17173291219732e-06,9.11176024343318e-07,-9.87083280395734e-06,-9.79790310831411e-06,-1.32883367395797e-05,-1.51609012593053e-05,-1.39733307026893e-05,-9.6213748885247e-06,-4.26836159424784e-06,-2.63652211962887e-06
"1971",2.84331860850637e-07,3.68800102446449e-07,2.78178089546353e-07,5.57217724372987e-07,1.60238243268494e-06,3.41408511907128e-06,6.10516963379163e-06,7.48116380460993e-06,4.71794608110182e-06,7.96674793856006e-07,-1.5571256497884e-07,2.03288217562239e-07
"1972",-7.02606402813167e-07,-3.06071995802173e-07,-1.10956812151637e-06,8.32702351689335e-07,-4.26943180782126e-08,9.77422489861345e-06,6.58268524542928e-06,-1.38072796857753e-07,-4.84905967580675e-06,-5.15847917523458e-06,-1.39688862967411e-06,-1.4178428104333e-06
"1973",3.12493182424346e-08,6.56105803813197e-07,7.85745479749983e-07,8.47297849337325e-07,1.23363688593139e-05,2.93279988465897e-05,2.54756176911323e-05,1.43661541744967e-05,6.33985049912795e-06,2.70052086643803e-06,3.60028396052213e-06,9.65126705740555e-07
"1974",2.34310333079994e-06,2.56094903189953e-06,2.45220070156752e-06,-6.73824865945447e-09,1.5996743459874e-05,4.09227218154238e-05,7.0018527721687e-05,8.08872566705453e-05,4.91702307241463e-05,9.72286482661247e-06,3.4149659907573e-08,2.1005235268597e-06
"1975",-1.11549400477103e-06,-1.24251764223274e-06,-1.23202864597707e-06,-2.7062725468856e-07,-9.01785526407812e-06,-2.30313810084041e-05,-3.69070391066646e-05,-4.09244492507642e-05,-2.45647464136902e-05,-5.12739722997296e-06,-4.1658997306513e-07,-1.13231595897731e-06
"1976",-1.13104508722319e-06,2.42762620204626e-07,-9.16484185385343e-07,2.43006091720054e-06,1.78532236630701e-05,6.16692284218765e-05,5.38654330080717e-05,2.7130477192097e-05,4.23176713499101e-06,-4.42508867717706e-06,2.3977684738646e-06,-1.07683560368547e-06
"1977",-1.47319129031346e-06,-1.62092845101697e-06,-1.74315693103e-06,-9.4954910517305e-08,-1.27216012896591e-05,-3.16285564282399e-05,-4.95444820748667e-05,-5.41724574308402e-05,-3.27051264860458e-05,-7.46530679691241e-06,-1.08992769473612e-06,-1.69070521773091e-06
"1978",5.16444986542069e-07,1.62087788759794e-06,3.8259416007803e-06,5.93197577460545e-07,3.20117813308412e-05,4.85710287760996e-05,3.33789357048845e-05,1.0992535721764e-05,1.07794820819592e-05,1.72255025379034e-05,1.32658335683617e-05,5.11215051100558e-06
"1979",-8.6858642120319e-07,-1.11890690890516e-06,-1.68747216943581e-06,-5.1190721544087e-07,-1.30423194334971e-05,-2.57573759403205e-05,-3.17342488076257e-05,-2.95294727835191e-05,-1.88267494169856e-05,-7.6030168872473e-06,-3.4190947707638e-06,-1.99933984194889e-06
"1980",-5.96222461435477e-07,-6.67843679052131e-07,-6.84482283334518e-07,-2.68813784446795e-07,-4.38210144835226e-06,-1.00615047469899e-05,-1.64942175194785e-05,-1.88017829691517e-05,-1.16844910085246e-05,-2.6907214078464e-06,-2.76339686012146e-07,-6.38763343230972e-07
"1981",-5.99579875350419e-07,-7.27579239410625e-07,-9.75152820441615e-07,-4.73160437103405e-08,-6.4125049346753e-06,-1.23930848190703e-05,-1.72856424814731e-05,-1.79810682759382e-05,-1.17202230928325e-05,-4.08732227330114e-06,-1.385443098487e-06,-1.04495111412698e-06
"1982",-1.88809441031464e-06,-2.35912260793655e-06,-2.70800936331787e-06,-8.53647373042672e-07,-2.02993346308958e-05,-4.46885335433803e-05,-6.28211430533377e-05,-6.48159149028938e-05,-3.98747829559858e-05,-1.11143901266065e-05,-3.15174282212249e-06,-2.76192903575469e-06
"1983",1.75708784860171e-07,6.17034007528458e-07,3.87839075565291e-07,9.89434350857281e-07,8.36344754951763e-06,2.32245093972764e-05,2.59785903520448e-05,2.09141776820944e-05,1.01544987261673e-05,1.45731387680029e-06,1.02148269387838e-06,3.30947847750619e-07
"1984",7.44226902729377e-07,8.24585292761631e-07,4.62696530936335e-07,2.98493965085606e-07,5.24922340316632e-06,1.97739746304118e-05,3.32297346519306e-05,3.71463978173152e-05,2.04792140442114e-05,1.92452218762219e-06,-1.05534675451817e-06,2.04333391793331e-07
"1985",-1.18281096915328e-06,-1.40178148343969e-06,-1.63828959655856e-06,-2.88945123247695e-07,-1.11361419566458e-05,-2.38812527758405e-05,-3.54939524092328e-05,-3.81694203971944e-05,-2.39603926217478e-05,-6.71982389213694e-06,-1.6313539061875e-06,-1.64630394387918e-06
"1986",-2.07520130269336e-06,-1.43250267133941e-06,-2.84303991480392e-06,1.84134768583939e-06,-1.09524773804201e-06,1.88517832716151e-05,4.098539833629e-06,-1.64674931824944e-05,-2.08273566167646e-05,-1.21308279139497e-05,-1.45626087691951e-06,-3.06528128117381e-06
"1987",5.77758376174149e-06,6.57530567833913e-06,8.36679808540079e-06,9.62374520155462e-07,5.20440217186531e-05,0.000104573729820394,0.000153932254677563,0.000166562035275548,0.000107883205432413,3.37395960993141e-05,1.01748840332979e-05,8.78508979022682e-06
"1988",-3.71802978502201e-06,-5.76867471837916e-06,-5.64249134123148e-06,-3.35948163711449e-06,-6.36622052083309e-05,-0.000163618690692021,-0.000208623928554759,-0.000194261999063811,-0.000108106189374995,-2.40495808872047e-05,-8.64656455555108e-06,-5.62140745700993e-06
"1989",-2.3508463314505e-06,-1.74055691121565e-06,-2.5578930941069e-06,1.26537817129277e-06,-1.22771552013902e-05,-2.93494258425899e-05,-6.01677367232902e-05,-7.49964652351159e-05,-4.8234242966198e-05,-1.29690213696081e-05,-1.29059396418525e-06,-2.89159535651782e-06
"1990",-3.45557360474928e-07,1.25509235315185e-07,-1.98376170641211e-07,3.17420747017561e-07,-5.02397660987649e-07,-3.70622788495652e-06,-1.22793721534523e-05,-1.64788738304405e-05,-1.03579556131436e-05,-2.91818716484836e-06,-1.47142776064269e-08,-5.287583411593e-07
"1991",-1.3034642555568e-06,-1.32269386796144e-06,-1.90302434782183e-06,7.26096485557435e-07,-1.18930884079511e-05,-2.43483995440971e-05,-3.75301487121248e-05,-4.11485558235666e-05,-2.66502311685371e-05,-8.75599396970268e-06,-2.48722305830975e-06,-2.17161431712009e-06
"1992",1.22568563703625e-06,2.98724798402264e-06,3.33890159520823e-06,2.13278145763265e-06,3.57991066906333e-05,7.86354996019139e-05,7.59792631342739e-05,5.43480939765481e-05,2.9655254376575e-05,1.06601730688759e-05,9.25424459853283e-06,3.54557105795817e-06
"1993",-1.30786503726152e-07,1.23227680689368e-09,-6.1417554190889e-07,5.67675465486079e-07,1.96061562966778e-06,1.52754046940996e-05,2.05537911479365e-05,1.82758172900532e-05,6.98474708104747e-06,-2.20432073120619e-06,-1.46371641796789e-06,-8.12242950355454e-07
"1994",-8.17582265722098e-07,-1.03295073876519e-06,-1.59087350558627e-06,-1.40602995564436e-07,-1.02800896030829e-05,-1.76240031875428e-05,-2.22161908785609e-05,-2.17237022474744e-05,-1.49824550915423e-05,-6.75602183909103e-06,-2.91271298317821e-06,-1.80128834721771e-06
"1995",-6.79910051933479e-07,-9.74368709072173e-07,-1.72390019366063e-06,-1.04199046835643e-07,-1.10192375750862e-05,-1.60222681373592e-05,-1.62870100103418e-05,-1.34635641328321e-05,-1.06545497463761e-05,-7.2008996151814e-06,-3.95378079858414e-06,-2.04526059596436e-06
"1996",-1.03322238126066e-06,-1.21858107971422e-06,-1.5580528574359e-06,-1.98624325745152e-07,-9.9232203189195e-06,-1.97387980644902e-05,-2.82703435682862e-05,-3.00708731768256e-05,-1.94668650639864e-05,-6.26355283162132e-06,-2.00176910380194e-06,-1.62938389694112e-06
"1997",-2.89377215997543e-06,-2.60257201227648e-06,-3.46414308487539e-06,9.15655799389267e-07,-1.25408606275128e-05,-1.89747854511966e-05,-4.75354008081956e-05,-6.63682359448201e-05,-4.68251025344904e-05,-1.44271659880318e-05,-1.46534541751262e-06,-3.50963909602601e-06
"1998",-1.8743976631932e-06,-2.20277523696491e-06,-2.61930385382661e-06,-4.49156574188004e-07,-1.75560234829517e-05,-3.74050392651751e-05,-5.5777475183318e-05,-6.01371804785694e-05,-3.78890271482046e-05,-1.07938200021072e-05,-2.66422121395968e-06,-2.63647164658406e-06
"1999",2.13021529988305e-07,-9.75174550773869e-08,-5.35980019195891e-07,-3.68925510675085e-07,-5.27770637204095e-06,-6.02599488063253e-06,2.33984957278364e-06,9.45980830104352e-06,5.05245087662356e-06,-2.10815346347396e-06,-2.99817535211744e-06,-7.98342189967398e-07
"2000",-9.07123206362845e-07,-1.20810639813105e-06,-1.81012579079952e-06,-1.62684273043772e-07,-1.2530211494138e-05,-2.26152764045649e-05,-2.75658062384678e-05,-2.60434196519107e-05,-1.74343760886463e-05,-7.63702573335644e-06,-3.47218119590265e-06,-2.05164369206826e-06
"2001",-1.92099308016053e-06,-2.22845221043432e-06,-2.85750004902053e-06,-1.75311543558257e-07,-1.83608973919472e-05,-3.70394228307088e-05,-5.43939119283762e-05,-5.84952577834839e-05,-3.76455724944564e-05,-1.19208704085294e-05,-3.45047251440552e-06,-2.99155775370979e-06
"2002",-7.78079516223795e-07,-1.32160782398054e-06,-2.08902964364962e-06,-5.20050299228182e-07,-1.61930002713505e-05,-2.82359378263274e-05,-2.87447674353096e-05,-2.25904631432462e-05,-1.53574538206347e-05,-8.69392292357997e-06,-5.09690671188547e-06,-2.45629089330751e-06
"2003",-6.61024881304943e-07,-6.74460525807336e-07,-1.42084327856635e-06,3.41478374179397e-07,-4.48165383301103e-06,1.37100641520168e-06,1.33816185831989e-06,-9.70798463794622e-07,-4.91236111802201e-06,-5.73692065315226e-06,-2.53288829500399e-06,-1.67208825417058e-06
"2004",-3.13226214058717e-07,1.21165541833318e-07,-2.67651472407885e-07,5.94170786417332e-07,8.66463409238653e-06,3.00492560965884e-05,3.10836618749796e-05,2.12776187295958e-05,7.64122577451905e-06,-3.93160380560147e-07,1.00486507668059e-06,-2.10560391955101e-07
"2005",6.68740158923752e-07,1.62048463008774e-06,1.17329439345897e-06,1.48243230288413e-06,2.09239520591511e-05,5.83075946887742e-05,6.83046263309651e-05,5.79432421351193e-05,2.92496702658163e-05,4.6314029121345e-06,2.45378505360195e-06,1.01766302433028e-06
"2006",-1.12093927330304e-06,-1.26805692889936e-06,-1.86701771087978e-06,-1.0750913712398e-09,-1.123406172868e-05,-1.98337077395061e-05,-2.81479574333794e-05,-2.99713484561996e-05,-2.04106949891715e-05,-7.99223332838694e-06,-2.82127326759281e-06,-2.07501038848936e-06
"2007",-5.17326446894573e-07,-2.90859100106381e-07,-1.04057708307159e-06,9.25902428642696e-07,-1.45432165781889e-06,5.94720078155061e-06,5.1993650397061e-06,1.50645524623168e-06,-3.05501746593479e-06,-4.70129043216286e-06,-1.85955777563844e-06,-1.32796626025591e-06
"2008",-6.88858698924487e-07,-6.42889784608517e-07,-9.01780522996486e-07,2.28242699390841e-07,-4.51870872053386e-06,-8.57760708333332e-06,-1.55738650859257e-05,-1.88641122805558e-05,-1.2639578951325e-05,-3.98605109748765e-06,-7.82225965980499e-07,-9.62296036097927e-07
"2009",-1.2973891992262e-06,-1.31840033697889e-06,-2.04972116451666e-06,5.02097694487442e-07,-1.15673823016294e-05,-2.06662550157945e-05,-3.10185938630839e-05,-3.4214785580267e-05,-2.33062265855969e-05,-8.94402896008169e-06,-2.98285246054998e-06,-2.31349966637498e-06
"2010",-4.2786691844399e-06,-4.67065140969267e-06,-5.78959069729961e-06,1.58430122900994e-08,-3.67067080057515e-05,-7.49824059454867e-05,-0.000118987002122028,-0.000132052335019173,-8.51625860895507e-05,-2.5150000833033e-05,-5.35857146428641e-06,-6.03531495255111e-06
"2011",1.51214788659461e-06,2.19279263572077e-06,2.13143699507301e-06,4.86506759564155e-07,1.15305220761605e-05,2.66460620661067e-05,3.52843471730761e-05,3.97981692858551e-05,2.38833018861267e-05,4.93892241416555e-06,1.80332897819277e-06,1.55145065266459e-06
"2012",1.65567690501606e-06,2.08791841152235e-06,2.02936698211188e-06,2.04553977166153e-06,1.01098857860976e-05,2.20367325789931e-05,2.49066681230346e-05,2.53966094506125e-05,1.64223013826704e-05,2.82901267447012e-06,3.03021196284489e-06,1.8683600631337e-06
"2013",8.33211367359793e-07,1.90869045473093e-06,1.60353180931577e-06,1.86064718616326e-06,2.70362354329139e-05,7.41682192687327e-05,8.64859225116102e-05,7.299032028872e-05,3.72201235433708e-05,7.08153976995248e-06,3.91304421429751e-06,1.62187976421112e-06
"2014",8.27060123264476e-07,1.38968866687948e-06,1.29883536010983e-06,2.96495609268518e-07,1.1834993246758e-05,2.79652187964036e-05,3.47930601689006e-05,3.30318725544627e-05,1.89213632258894e-05,4.25595166806973e-06,1.59167133538951e-06,1.09736569362207e-06
"2015",-9.17400756551464e-10,3.5822306318813e-08,1.54198864519911e-08,1.92094481715616e-08,1.4010489956318e-06,4.52255280512889e-06,5.14078244486302e-06,4.02920515161409e-06,1.81552792671276e-06,2.35601839799094e-07,2.0701019049675e-07,3.944218702734e-08
"2016",-5.63965430555452e-07,-7.90209522880138e-07,-7.73324442990768e-07,-4.79417249208742e-07,-4.90961642852581e-06,-1.01724083583711e-05,-1.29626960405114e-05,-1.32527822450888e-05,-8.33129227319407e-06,-1.92177998410114e-06,-8.14851518615306e-07,-6.53083971735756e-07
